,feature_id,map_name,database_name,state,similarity,,,,,,,,,,,,,,,,,,,,
10434,2624720,Mount Morris Consolidated School District,Mt. Morris Consolidated Schools,MI,0.576923077,,,,,,,,,,,,,,,,,,,,
10468,2611550,DeWitt Public Schools,DeWitt Public Schools,MI,1,,,,,,,,,,,,,,,,,,,,
10466,2617940,Haslett Public Schools,,MI,0.566666667,,,,,,,,,,,,,,,,,,,,
10436,2609900,Clarkston Community School District,Clarkston Community Schools,MI,0.65,,,,,,,,,,,,,,,,,,,,
10437,2614250,Fenton Area Public Schools,,MI,0.594594595,,,,,,,,,,,,,,,,,,,,
10438,2620730,Lake Orion Community Schools,,MI,1,,,,,,,,,,,,,,,,,,,,
10439,2627240,Oxford Area Community Schools,,MI,0.605263158,,,,,,,,,,,,,,,,,,,,
10440,2635310,Waterford School District,,MI,1,,,,,,,,,,,,,,,,,,,,
10441,2627960,Pewamo-Westphalia Community School District,,MI,0.509803922,,,,,,,,,,,,,,,,,,,,
10442,2635520,Waverly Community Schools,,MI,0.558823529,,,,,,,,,,,,,,,,,,,,
10443,2603690,Avondale School District,Avondale School District,MI,1,,,,,,,,,,,,,,,,,,,,
10444,2634260,Troy School District,Troy School District,MI,1,,,,,,,,,,,,,,,,,,,,
10445,2623310,McBain Rural Agricultural Schools,McBain Rural Agricultural School District,MI,0.690476191,,,,,,,,,,,,,,,,,,,,
10446,2604440,Beaverton Rural Schools,,MI,0.322580645,,,,,,,,,,,,,,,,,,,,
10447,2613560,Evart Public Schools,,MI,0.571428571,,,,,,,,,,,,,,,,,,,,
10448,2634380,Ubly Community Schools,Union City Community Schools,MI,0.625,,,,,,,,,,,,,,,,,,,,
10449,2600017,Bad Axe Public Schools,Bad Axe Public Schools,MI,1,,,,,,,,,,,,,,,,,,,,
10467,2621180,Lapeer Community Schools,,MI,0.64516129,,,,,,,,,,,,,,,,,,,,
10450,2602640,Alma Public Schools,Alma Public Schools,MI,1,,,,,,,,,,,,,,,,,,,,
10452,2606630,Breckenridge Community Schools,,MI,0.575,,,,,,,,,,,,,,,,,,,,
10465,2612600,East Lansing School District,East Lansing Public Schools,MI,0.71875,,,,,,,,,,,,,,,,,,,,
10464,2623040,Marysville Public Schools,Marysville Public Schools,MI,1,,,,,,,,,,,,,,,,,,,,
10463,2614790,Frankfort-Elberta Area Schools,,MI,0.358974359,,,,,,,,,,,,,,,,,,,,
10462,2629120,Portland Public School District,Portland Public Schools,MI,0.611111111,,,,,,,,,,,,,,,,,,,,
10461,2614700,Fowler Public Schools,,MI,0.642857143,,,,,,,,,,,,,,,,,,,,
10451,2634620,Vanderbilt Area Schools,,MI,0.4375,,,,,,,,,,,,,,,,,,,,
10460,2608130,Carson City-Crystal Area School District,,MI,0.44,,,,,,,,,,,,,,,,,,,,
10458,2620070,Kearsley Community Schools,Kearsley Community Schools,MI,1,,,,,,,,,,,,,,,,,,,,
10457,2614570,Forest Area Community Schools,,MI,0.605263158,,,,,,,,,,,,,,,,,,,,
10456,2613050,Elk Rapids Schools,Elk Rapids Public Schools,MI,0.678571429,,,,,,,,,,,,,,,,,,,,
10455,2633360,Suttons Bay Public Schools,,MI,0.514285714,,,,,,,,,,,,,,,,,,,,
10454,2631380,Shepherd Public School District,Shepherd Public Schools,MI,0.611111111,,,,,,,,,,,,,,,,,,,,
10453,2623610,Merrill Community Schools,,MI,0.571428571,,,,,,,,,,,,,,,,,,,,
10459,2613110,Ellsworth Community Schools,,MI,0.585365854,,,,,,,,,,,,,,,,,,,,
10518,2627690,Peck Community School District,,MI,0.684210526,,,,,,,,,,,,,,,,,,,,
2238,2700294,RTR Public Schools,,MN,0.576923077,,,,,,,,,,,,,,,,,,,,
2239,2700108,Pipestone Area School District,Pipestone Area Schools,MN,0.6,,,,,,,,,,,,,,,,,,,,
2096,2728350,Pillager Public School District,Pillager Ind Sch Dist 116,MN,0.568181818,,,,,,,,,,,,,,,,,,,,
2122,2791446,Tri-County School District,,MN,0.466666667,,,,,,,,,,,,,,,,,,,,
2121,2718920,Grygla Public School District,,MN,0.571428571,,,,,,,,,,,,,,,,,,,,
2120,2723550,Marshall County Central Schools,,MN,0.322580645,,,,,,,,,,,,,,,,,,,,
2119,2700127,Stephen-Argyle Central Schools,,MN,0.269230769,,,,,,,,,,,,,,,,,,,,
2118,2700382,Brandon-Evansville Public Schools,,MN,0.536585366,,,,,,,,,,,,,,,,,,,,
2117,2700385,Red Lake County Central Public Schools,,MN,0.434782609,,,,,,,,,,,,,,,,,,,,
2116,2717570,Lake of the Woods School District,,MN,0.416666667,,,,,,,,,,,,,,,,,,,,
2115,2741430,Wabasso Public School District,Wabasso Public Schools - ISD 640,MN,0.547619048,,,,,,,,,,,,,,,,,,,,
2114,2700326,Tracy Area Public School District,Tracy Area Public School District,MN,1,,,,,,,,,,,,,,,,,,,,
2113,2700162,Lake Park Audubon School District,,MN,0.416666667,,,,,,,,,,,,,,,,,,,,
2112,2740810,Ulen-Hitterdal Public School District,Ulen-Hitterdal ISD,MN,0.470588235,,,,,,,,,,,,,,,,,,,,
2123,2700024,Warren-Alvarado-Oslo School District,,MN,0.347826087,,,,,,,,,,,,,,,,,,,,
2111,2721420,Moorhead Public School District,,MN,0.534883721,,,,,,,,,,,,,,,,,,,,
2109,2704470,Benson Public School District,Benson Public School District No. 777,MN,0.707317073,,,,,,,,,,,,,,,,,,,,
2108,2791448,Norman County West School District,Norman County West Public Schools,MN,0.608695652,,,,,,,,,,,,,,,,,,,,
2107,2728170,Pelican Rapids Public School District,Pelican Rapids Public School District No. 548,MN,0.75,,,,,,,,,,,,,,,,,,,,
2106,2710260,Dilworth-Glyndon-Felton,,MN,,,,,,,,,,,,,,,,,,,,,
2105,2700126,Ada-Borup Public School District,,MN,0.522727273,,,,,,,,,,,,,,,,,,,,
2104,2732850,Sauk Centre Public School District,,MN,0.531914894,,,,,,,,,,,,,,,,,,,,
2103,2713380,Hancock Public School District,,MN,0.547619048,,,,,,,,,,,,,,,,,,,,
2102,2703060,Alexandria Public School District,Alexandria School District No. 206,MN,0.543478261,,,,,,,,,,,,,,,,,,,,
2101,2741850,Warroad Public School District,,MN,0.547619048,,,,,,,,,,,,,,,,,,,,
2100,2723580,Nicollet Public School District,,MN,0.534883721,,,,,,,,,,,,,,,,,,,,
2099,2740860,Upsala Public School District,Upsala Area Schools District 487,MN,0.571428571,,,,,,,,,,,,,,,,,,,,
2110,2700105,Belgrade-Brooten-Elrosa Public School District,Belgrade-Brooten-Elrosa School District,MN,0.816326531,,,,,,,,,,,,,,,,,,,,
2098,2700109,Long Prairie-Grey Eagle School District,Long Prairie Grey Eagle Public Schools,MN,0.472727273,,,,,,,,,,,,,,,,,,,,
2124,2700328,Ortonville Public Schools,Ortonville Public School,MN,0.827586207,,,,,,,,,,,,,,,,,,,,
2126,2703300,Ashby Public School District,,MN,0.575,,,,,,,,,,,,,,,,,,,,
2150,2700183,Westbrook-Walnut Grove Schools,,MN,,,,,,,,,,,,,,,,,,,,,
2149,2732820,Sartell-St. Stephen School District,Sartell-St. Stephen School District No. 748,MN,0.744680851,,,,,,,,,,,,,,,,,,,,
2148,2702930,Albany Public School District,Albany Area School,MN,0.56097561,,,,,,,,,,,,,,,,,,,,
2147,2700125,Lac Qui Parle Valley School District,,MN,0.347826087,,,,,,,,,,,,,,,,,,,,
2146,2700099,Yellow Medicine East,Yellow Medicine East School District No. 2190,MN,0.408163265,,,,,,,,,,,,,,,,,,,,
2145,2713040,Granada-Huntley-East Chain,,MN,,,,,,,,,,,,,,,,,,,,,
2144,2742720,Willmar Public School District,Willmar Public Schools - District No. 347,MN,0.595744681,,,,,,,,,,,,,,,,,,,,
2143,2723400,New London-Spicer School District,,MN,0.372093023,,,,,,,,,,,,,,,,,,,,
2142,2700106,A.C.G.C. Public School District,A.C.G.C. School District,MN,0.727272727,,,,,,,,,,,,,,,,,,,,
2141,2732880,Sauk Rapids-Rice Public Schools,,MN,0.390243902,,,,,,,,,,,,,,,,,,,,
2140,2717220,Kimball Public School District,Kimball Area Public Schools,MN,0.547619048,,,,,,,,,,,,,,,,,,,,
2125,2700104,West Central Area,,MN,,,,,,,,,,,,,,,,,,,,,
2139,2703150,Annandale Public School District,,MN,0.565217391,,,,,,,,,,,,,,,,,,,,
2137,2713930,Heron Lake-Okabena School District,,MN,0.363636364,,,,,,,,,,,,,,,,,,,,
2136,2744160,Worthington Public School District,Worthington School District No. 518,MN,0.553191489,,,,,,,,,,,,,,,,,,,,
2135,2702730,Adrian Public School District,,MN,0.56097561,,,,,,,,,,,,,,,,,,,,
2134,2710090,Dawson-Boyd Public School District,,MN,0.5,,,,,,,,,,,,,,,,,,,,
2133,2700090,Murray County Central School District,Murray County School District #2169,MN,0.595744681,,,,,,,,,,,,,,,,,,,,
2132,2712480,Fulda Public School District,,MN,0.585365854,,,,,,,,,,,,,,,,,,,,
2131,2740920,Verndale Public School District,Verndale Public School District #818,MN,0.775,,,,,,,,,,,,,,,,,,,,
2130,2718240,Little Falls Public School District,Little Falls School District No. 482,MN,0.5625,,,,,,,,,,,,,,,,,,,,
2129,2730510,Red Lake Public School District,,MN,0.609756098,,,,,,,,,,,,,,,,,,,,
2128,2700103,Clearbrook-Gonvick School District,Clearbrook-Gonvick School District,MN,1,,,,,,,,,,,,,,,,,,,,
2127,2713890,Herman-Norcross School District,,MN,0.390243902,,,,,,,,,,,,,,,,,,,,
2138,2710060,Dassel-Cokato Public School District,Dassel-Cokato Independent School District No. 466,MN,0.479166667,,,,,,,,,,,,,,,,,,,,
2409,2711370,Elk River Public School District,Elk River Area School District No. 728,MN,0.555555556,,,,,,,,,,,,,,,,,,,,
2408,2712270,Forest Lake Public School District,Forest Lake Area Schools,MN,0.568181818,,,,,,,,,,,,,,,,,,,,
2407,2700017,Chisago Lakes School District,,MN,0.41025641,,,,,,,,,,,,,,,,,,,,
2377,2723820,North Branch Public Schools,,MN,0.555555556,,,,,,,,,,,,,,,,,,,,
2376,2707590,Carlton Public School District,Carlton Independent School District 93,MN,0.547619048,,,,,,,,,,,,,,,,,,,,
2375,2703690,Barnum Public School District,Barnum School District 91,MN,0.567567568,,,,,,,,,,,,,,,,,,,,
2374,2723310,Nashwauk-Keewatin School District,,MN,0.372093023,,,,,,,,,,,,,,,,,,,,
2373,2709480,Greenway Public School District,Greenway Public Schools,MN,0.611111111,,,,,,,,,,,,,,,,,,,,
2372,2730030,Princeton Public School District,Princeton Public Schools - Independent School District No. 477,MN,0.533333333,,,,,,,,,,,,,,,,,,,,
2371,2711040,Duluth Public School District,,MN,0.56097561,,,,,,,,,,,,,,,,,,,,
2370,2700021,Eveleth-Gilbert School District,Eveleth-Gilbert Public Schools Independent District No. 2154,MN,0.424242424,,,,,,,,,,,,,,,,,,,,
2369,2700008,St. Louis County School District,St. Louis Park Public School District No. 283,MN,0.44,,,,,,,,,,,,,,,,,,,,
2368,2702760,Aitkin Public School District,Aitkin Public Schools,MN,0.588235294,,,,,,,,,,,,,,,,,,,,
2367,2706060,Braham Public School District,,MN,0.56097561,,,,,,,,,,,,,,,,,,,,
2378,2715000,International Falls School District,International Falls Public Schools,MN,0.520833333,,,,,,,,,,,,,,,,,,,,
2366,2721480,Mora Public School District,,MN,0.6,,,,,,,,,,,,,,,,,,,,
2364,2723970,Ogilvie Public School District,,MN,0.585365854,,,,,,,,,,,,,,,,,,,,
2363,2714070,Hinckley-Finlayson School District,,MN,0.365384615,,,,,,,,,,,,,,,,,,,,
2362,2791450,Mesabi East School District,,MN,0.432432432,,,,,,,,,,,,,,,,,,,,
2361,2713980,Hibbing Public School District,Hibbing Public School District No. 701,MN,0.714285714,,,,,,,,,,,,,,,,,,,,
2360,2732550,Rush City Public School District,Rush City Ind Sch District 139,MN,0.522727273,,,,,,,,,,,,,,,,,,,,
2359,2707410,Cambridge-Isanti Public School District,Cambridge-Isanti Public Schools - ISD No. 911,MN,0.517241379,,,,,,,,,,,,,,,,,,,,
2358,2700001,Mountain Iron-Buhl School District,,MN,0.511111111,,,,,,,,,,,,,,,,,,,,
2357,2740740,Lake Superior Public School District,Lake Superior School District ISD 381,MN,0.613636364,,,,,,,,,,,,,,,,,,,,
2356,2713110,Cook County Public Schools,,MN,0.5,,,,,,,,,,,,,,,,,,,,
2355,2728380,Pine City Public School District,Pine City Public Schools ISD No. 578,MN,0.522727273,,,,,,,,,,,,,,,,,,,,
2354,2720670,Milaca Public School District,Milaca Public School District No. 912,MN,0.707317073,,,,,,,,,,,,,,,,,,,,
2365,2711085,East Central School District,,MN,0.6,,,,,,,,,,,,,,,,,,,,
2379,2700130,Blue Earth Area Public Schools,Blue Earth Area Schools,MN,0.727272727,,,,,,,,,,,,,,,,,,,,
2380,2703870,Becker Public School District,Becker Public School District No. 726,MN,0.707317073,,,,,,,,,,,,,,,,,,,,
2381,2721390,Monticello Public School District,Monticello Public Schools,MN,0.631578947,,,,,,,,,,,,,,,,,,,,
2406,2733540,St. Francis Public School District,Independent School District No. 15 - St. Francis,MN,0.5,,,,,,,,,,,,,,,,,,,,
2405,2705460,Big Lake Public School District,Big Lake Independent School District No. 727,MN,0.609756098,,,,,,,,,,,,,,,,,,,,
2404,2723910,Central Public School District,,MN,0.547619048,,,,,,,,,,,,,,,,,,,,
2403,2741910,Watertown-Mayer Public School District,,MN,0.52,,,,,,,,,,,,,,,,,,,,
2402,2741460,Waconia Public School District,Waconia Independent School District No. 110,MN,0.558139535,,,,,,,,,,,,,,,,,,,,
2401,2733480,St. Clair Public School District,,MN,0.555555556,,,,,,,,,,,,,,,,,,,,
2400,2700006,Maple River School District,Maple River Schools,MN,0.5625,,,,,,,,,,,,,,,,,,,,
2399,2700005,United South Central School District,United South Central School Dt,MN,0.75,,,,,,,,,,,,,,,,,,,,
2398,2707200,Buffalo-Hanover-Montrose Public Schools,Buffalo-Hanover-Montrose Schools,MN,0.785714286,,,,,,,,,,,,,,,,,,,,
2397,2713170,Grand Rapids Public School District,Grand Rapids Independent School District No. 318,MN,0.509090909,,,,,,,,,,,,,,,,,,,,
2396,2710140,Deer River Public School District,,MN,0.555555556,,,,,,,,,,,,,,,,,,,,
2395,2733510,St. Cloud Public School District,St. Cloud Area School District,MN,0.65,,,,,,,,,,,,,,,,,,,,
2394,2728320,Pierz Public School District,Pierz School District No. 484,MN,0.575,,,,,,,,,,,,,,,,,,,,
2393,2730870,Northland Community Schools,Northland Community Schools,MN,1,,,,,,,,,,,,,,,,,,,,
2392,2718810,Maple Lake Public School District,Maple Lake Public Schools,MN,0.631578947,,,,,,,,,,,,,,,,,,,,
2391,2718780,Mankato Public School District,Mankato Area Public Schools ISD No. 77,MN,0.547619048,,,,,,,,,,,,,,,,,,,,
2390,2709750,Crosby-Ironton Public School District,Crosby-Ironton School District No. 182,MN,0.58,,,,,,,,,,,,,,,,,,,,
2389,2725050,Onamia Public School District,,MN,0.571428571,,,,,,,,,,,,,,,,,,,,
2388,2700102,Sibley East School District,Sibley East Public School,MN,0.435897436,,,,,,,,,,,,,,,,,,,,
2387,2733870,St. Peter Public School District,Saint Peter Public School District,MN,0.75,,,,,,,,,,,,,,,,,,,,
2386,2718070,Le Sueur-Henderson School District,Le Sueur-Henderson Public Schools,MN,0.510638298,,,,,,,,,,,,,,,,,,,,
2385,2706090,Brainerd Public School District,Brainerd Public Schools,MN,0.611111111,,,,,,,,,,,,,,,,,,,,
2384,2712240,Foley Public School District,Foley Independent School District No. 51,MN,0.575,,,,,,,,,,,,,,,,,,,,
2383,2718270,Littlefork-Big Falls School District,,MN,0.52,,,,,,,,,,,,,,,,,,,,
2382,2732700,South Koochiching School District,,MN,0.380952381,,,,,,,,,,,,,,,,,,,,
2151,2700132,Red Rock Central School District,,MN,0.545454546,,,,,,,,,,,,,,,,,,,,
2353,2715510,Isle Public School District,Isle School Dist 473,MN,0.58974359,,,,,,,,,,,,,,,,,,,,
2152,2742120,Waubun-Ogema-White Earth Public Schools,Waubun - Ogema - White Earth Schools,MN,0.529411765,,,,,,,,,,,,,,,,,,,,
2154,2711880,Fergus Falls Public School District,,MN,0.490909091,,,,,,,,,,,,,,,,,,,,
2235,2705660,Bird Island-Olivia-Lake Lillian Public School District,,MN,0.390625,,,,,,,,,,,,,,,,,,,,
2234,2700128,Glencoe-Silver Lake School District,Glencoe-Silver Lake Public Schools ISD No. 2859,MN,0.409836066,,,,,,,,,,,,,,,,,,,,
2233,2714040,Hills-Beaver Creek School District,Hills-Beaver Creek Public Schools ISD 671,MN,0.436363636,,,,,,,,,,,,,,,,,,,,
2232,2718960,Martin County West School District,,MN,0.608695652,,,,,,,,,,,,,,,,,,,,
2231,2700231,Jackson County Central School District,Jackson County Central School District No. 2895,MN,0.745098039,,,,,,,,,,,,,,,,,,,,
2230,2707320,Butterfield Public School District,,MN,0.5,,,,,,,,,,,,,,,,,,,,
2229,2733600,St. James Public School District,St. James Public Schools - Independent School District No. 840,MN,0.533333333,,,,,,,,,,,,,,,,,,,,
2228,2740680,Truman Public School District,Truman Sch Dist 458,MN,0.609756098,,,,,,,,,,,,,,,,,,,,
2227,2718570,Madelia Public School District,Madelia Public Schools,MN,0.6,,,,,,,,,,,,,,,,,,,,
2226,2791445,Lake Crystal-Wellcome Memorial,Lake Crystal Wellcome Memorial School District,MN,0.519230769,,,,,,,,,,,,,,,,,,,,
2225,2721320,Montevideo Public School District,Montevideo Public Schools ISD No. 129,MN,0.545454546,,,,,,,,,,,,,,,,,,,,
2236,2716830,Prinsburg Public School District,,MN,0.522727273,,,,,,,,,,,,,,,,,,,,
2224,2718210,Litchfield Public School District,Litchfield Public School District No. 465,MN,0.733333333,,,,,,,,,,,,,,,,,,,,
2222,2700150,Clinton-Graceville-Beardsley,,MN,,,,,,,,,,,,,,,,,,,,,
2221,2712300,Fosston Public School District,,MN,0.547619048,,,,,,,,,,,,,,,,,,,,
2220,2721270,Minneota Public School District,Minneota Public Schools ISD #414,MN,0.545454546,,,,,,,,,,,,,,,,,,,,
2219,2713680,Hendricks Public School District,,MN,0.534883721,,,,,,,,,,,,,,,,,,,,
2218,2703660,Barnesville Public School District,Barnesville Public Schools,MN,0.641025641,,,,,,,,,,,,,,,,,,,,
2217,2702640,Lester Prairie Public School District,,MN,0.530612245,,,,,,,,,,,,,,,,,,,,
2216,2714970,Hutchinson Public School District,Hutchinson Public School District No. 423,MN,0.733333333,,,,,,,,,,,,,,,,,,,,
2215,2700123,Howard Lake-Waverly-Winsted,,MN,,,,,,,,,,,,,,,,,,,,,
2214,2728140,Paynesville Public School District,,MN,0.5,,,,,,,,,,,,,,,,,,,,
2213,2700091,MACCRAY School District,,MN,0.484848485,,,,,,,,,,,,,,,,,,,,
2212,2705730,Blackduck Public School District,Blackduck Ind Sch Dist 32,MN,0.522727273,,,,,,,,,,,,,,,,,,,,
2223,2708940,Chokio-Alberta Public School District,Chokio-Alberta Public Schools,MN,0.666666667,,,,,,,,,,,,,,,,,,,,
2211,2712580,G.F.W.,G.F.W. Isd 2365,MN,0.315789474,,,,,,,,,,,,,,,,,,,,
2237,2718940,Marshall Public School District,Marshall Public School District No. 413,MN,0.720930233,,,,,,,,,,,,,,,,,,,,
2094,2720550,Melrose Public School District,,MN,0.547619048,,,,,,,,,,,,,,,,,,,,
2070,2727001,Park Rapids Public School District in Pine Point (9-12),Park Rapids Area Schools,MN,0.410958904,,,,,,,,,,,,,,,,,,,,
2071,2727002,Clinton-Graceville-Beardsley-Wheaton-Sisseton/Wilmot (SD) in Browns Valley (9-12),,MN,,,,,,,,,,,,,,,,,,,,,
2072,2727003,Minneota-Ivanhoe Public School Districts in Ivanhoe (7-12),Minneota Public Schools ISD #414,MN,0.328571429,,,,,,,,,,,,,,,,,,,,
2073,2727004,Marshall-Minneota-RTR Public Schools in Lynd (9-12),,MN,0.318181818,,,,,,,,,,,,,,,,,,,,
2074,2727005,Marshall-Tracy Public Schools in Milroy (9-12),Marshall Public School District No. 413,MN,0.289855073,,,,,,,,,,,,,,,,,,,,
2075,2727006,Heron Lake-Okabena-Fulda-Worthington in Round Lake-Brewster (9-12),,MN,,,,,,,,,,,,,,,,,,,,,
2076,2799001,Elkton School District 05-3 in Lake Benton (7-12),,MN,0.271428571,,,,,,,,,,,,,,,,,,,,
2077,2700388,Round Lake-Brewster Public Schools,,MN,0.4,,,,,,,,,,,,,,,,,,,,
2078,2707110,Browns Valley Public School District,,MN,0.479166667,,,,,,,,,,,,,,,,,,,,
2079,2715540,Ivanhoe Public School District,Ivanhoe Public Schools,MN,0.6,,,,,,,,,,,,,,,,,,,,
2080,2717460,Lake Benton Public School District,,MN,0.642857143,,,,,,,,,,,,,,,,,,,,
2095,2738280,Swanville Public School District,,MN,0.522727273,,,,,,,,,,,,,,,,,,,,
2081,2718390,Lynd Public School District,,MN,0.631578947,,,,,,,,,,,,,,,,,,,,
2083,2728960,Pine Point Public School District,Pine Point School District #25,MN,0.595238095,,,,,,,,,,,,,,,,,,,,
2084,2709440,Rocori Public School District,Rocori School District,MN,0.71875,,,,,,,,,,,,,,,,,,,,
2085,2709540,Comfrey Public School District,,MN,0.547619048,,,,,,,,,,,,,,,,,,,,
2086,2723010,Mountain Lake Public Schools,,MN,0.583333333,,,,,,,,,,,,,,,,,,,,
2087,2705430,Bertha-Hewitt Public School District,Bertha-Hewitt Public School,MN,0.675,,,,,,,,,,,,,,,,,,,,
2088,2700022,Wadena-Deer Creek School District,Wadena Deer Creek School District No. 2155,MN,0.612244898,,,,,,,,,,,,,,,,,,,,
2089,2706300,Browerville Public School District,Browerville Public Schools,MN,0.641025641,,,,,,,,,,,,,,,,,,,,
2090,2720580,Menahga Public School District,Menahga School District #821,MN,0.558139535,,,,,,,,,,,,,,,,,,,,
2091,2712360,Frazee-Vergas Public School District,Frazee-Vergas Independent School District No. 23,MN,0.479166667,,,,,,,,,,,,,,,,,,,,
2092,2728230,Perham-Dent Public School District,Perham-Dent Public Schools,MN,0.641025641,,,,,,,,,,,,,,,,,,,,
2093,2740830,Underwood Public School District,Underwood School District,MN,0.742857143,,,,,,,,,,,,,,,,,,,,
2082,2721210,Milroy Public School District,Milroy Area Schools,MN,0.56097561,,,,,,,,,,,,,,,,,,,,
2210,2732520,Royalton Public School District,Royalton Public Schools,MN,0.611111111,,,,,,,,,,,,,,,,,,,,
2209,2732970,Sebeka Public School District,Sebeka Ind Sch Dist 820,MN,0.571428571,,,,,,,,,,,,,,,,,,,,
2208,2733900,Staples-Motley School District,Staples-Motley Independent School District No. 2170,MN,0.527272727,,,,,,,,,,,,,,,,,,,,
2179,2711130,East Grand Forks Public School District,East Grand Forks School District No. 595,MN,0.596153846,,,,,,,,,,,,,,,,,,,,
2177,2717880,Lancaster Public School District,Lancaster School District 356,MN,0.595238095,,,,,,,,,,,,,,,,,,,,
2176,2728080,Park Rapids Public School District,Park Rapids Area Schools,MN,0.547169811,,,,,,,,,,,,,,,,,,,,
2175,2733210,Sleepy Eye Public School District,,MN,0.511111111,,,,,,,,,,,,,,,,,,,,
2174,2700023,Buffalo Lake-Hector-Stewart Public Schools,,MN,0.339622642,,,,,,,,,,,,,,,,,,,,
2173,2711910,Fertile-Beltrami School District,,MN,0.414634146,,,,,,,,,,,,,,,,,,,,
2172,2717940,Laporte Public School District,Laporte Public School District #306,MN,0.769230769,,,,,,,,,,,,,,,,,,,,
2171,2704440,Bemidji Public School District,,MN,0.547619048,,,,,,,,,,,,,,,,,,,,
2170,2723370,Nevis Public School District,,MN,0.615384615,,,,,,,,,,,,,,,,,,,,
2169,2714190,Holdingford Public School District,Holdingford Public Schools,MN,0.641025641,,,,,,,,,,,,,,,,,,,,
2168,2700088,Lakeview School District,Lakeview Public School District,MN,,,,,,,,,,,,,,,,,,,,,
2180,2712180,Fisher Public School District,,MN,0.595238095,,,,,,,,,,,,,,,,,,,,
2167,2717120,Kerkhoven-Murdock-Sunburg,,MN,,,,,,,,,,,,,,,,,,,,,
2165,2707450,Campbell-Tintah Public School District,,MN,0.461538462,,,,,,,,,,,,,,,,,,,,
2164,2718660,Mahnomen Public School District,,MN,0.534883721,,,,,,,,,,,,,,,,,,,,
2163,2709360,Climax-Shelly Public Schools,,MN,0.416666667,,,,,,,,,,,,,,,,,,,,
2162,2700101,Norman County East School District,,MN,0.48,,,,,,,,,,,,,,,,,,,,
2161,2700163,Renville County West School District,Renville County West School District,MN,1,,,,,,,,,,,,,,,,,,,,
2160,2725140,Osakis Public School District,Osakis Public School,MN,0.606060606,,,,,,,,,,,,,,,,,,,,
2159,2700019,Minnewaska School District,Minnewaska Area School District No. 2149,MN,0.590909091,,,,,,,,,,,,,,,,,,,,
2158,2700182,Redwood Area School District,Redwood Area #2897 School District,MN,0.783783784,,,,,,,,,,,,,,,,,,,,
2157,2700110,Cedar Mountain School District,Cedar Mountain School District,MN,1,,,,,,,,,,,,,,,,,,,,
2156,2711220,Edgerton Public School District,,MN,0.534883721,,,,,,,,,,,,,,,,,,,,
2155,2732460,Rothsay Public School District,Rothsay Sch Dist 850,MN,0.547619048,,,,,,,,,,,,,,,,,,,,
2166,2742330,Wheaton Area Public School District,,MN,0.636363636,,,,,,,,,,,,,,,,,,,,
2181,2703570,Bagley Public School District,Bagley Independent School District No. 162,MN,0.56097561,,,,,,,,,,,,,,,,,,,,
2182,2738850,Thief River Falls School District,Thief River Falls Public School,MN,0.511111111,,,,,,,,,,,,,,,,,,,,
2183,2703540,Badger Public School District,,MN,0.595238095,,,,,,,,,,,,,,,,,,,,
2207,2706150,Breckenridge Public School District,,MN,0.489361702,,,,,,,,,,,,,,,,,,,,
2206,2723520,New York Mills Public School District,New York Mills ISD #553,MN,0.5,,,,,,,,,,,,,,,,,,,,
2205,2713860,Henning Public School District,,MN,0.547619048,,,,,,,,,,,,,,,,,,,,
2204,2710230,Detroit Lakes Public School District,Detroit Lakes Public Schools,MN,0.658536585,,,,,,,,,,,,,,,,,,,,
2203,2703750,Battle Lake Public School District,,MN,0.568181818,,,,,,,,,,,,,,,,,,,,
2202,2732250,Roseau Public School District,,MN,0.56097561,,,,,,,,,,,,,,,,,,,,
2201,2713020,Goodridge Public School District,,MN,0.522727273,,,,,,,,,,,,,,,,,,,,
2200,2700107,Greenbush-Middle River School District,,MN,0.363636364,,,,,,,,,,,,,,,,,,,,
2097,2717010,Kelliher Public School District,,MN,0.568181818,,,,,,,,,,,,,,,,,,,,
2199,2742780,Windom Public School District,Windom School District #177,MN,0.56097561,,,,,,,,,,,,,,,,,,,,
2198,2723490,New Ulm Public School District,,MN,0.585365854,,,,,,,,,,,,,,,,,,,,
2197,2711190,Eden Valley-Watkins School District,Eden Valley-Watkins ISD #463,MN,0.425531915,,,,,,,,,,,,,,,,,,,,
2196,2700124,Fairmont Area School District,Fairmont Area Schools,MN,0.588235294,,,,,,,,,,,,,,,,,,,,
2195,2713560,Hawley Public School District,,MN,0.56097561,,,,,,,,,,,,,,,,,,,,
2194,2728200,Pequot Lakes Public Schools,Pequot Lakes Independent School District No. 186,MN,0.594594595,,,,,,,,,,,,,,,,,,,,
2193,2728970,Pine River-Backus Public School District,Pine River-Backus Public Schools,MN,0.688888889,,,,,,,,,,,,,,,,,,,,
2192,2718330,Luverne Public School District,,MN,0.585365854,,,,,,,,,,,,,,,,,,,,
2191,2711460,Ellsworth Public School District,,MN,0.522727273,,,,,,,,,,,,,,,,,,,,
2190,2707470,Canby Public School District,Canby Ind Sch Dist 891,MN,0.575,,,,,,,,,,,,,,,,,,,,
2189,2708070,Cass Lake-Bena Public Schools,,MN,0.472222222,,,,,,,,,,,,,,,,,,,,
2188,2702910,Walker-Hackensack-Akeley School District,Walker-Hackensack-Akeley School District,MN,1,,,,,,,,,,,,,,,,,,,,
